,Close
2018-12-05 14:30:00,8.9743
2018-12-05 14:29:00,8.9684
2018-12-05 14:28:00,8.9679
2018-12-05 14:27:00,8.9662
2018-12-05 14:26:00,8.9662
2018-12-05 14:25:00,8.9657
2018-12-05 14:24:00,8.9684
2018-12-05 14:23:00,8.9688
2018-12-05 14:22:00,8.9675
2018-12-05 14:21:00,8.9667
2018-12-05 14:20:00,8.9674
2018-12-05 14:19:00,8.9691
2018-12-05 14:18:00,8.9678
2018-12-05 14:17:00,8.9634
2018-12-05 14:16:00,8.9658
2018-12-05 14:15:00,8.9632
2018-12-05 14:14:00,8.963
2018-12-05 14:13:00,8.9617
2018-12-05 14:12:00,8.9613
2018-12-05 14:11:00,8.962
2018-12-05 14:10:00,8.9613
2018-12-05 14:09:00,8.9611
2018-12-05 14:08:00,8.9588
2018-12-05 14:07:00,8.9599
2018-12-05 14:06:00,8.958
2018-12-05 14:05:00,8.9584
2018-12-05 14:04:00,8.9588
2018-12-05 14:03:00,8.9587
2018-12-05 14:02:00,8.9591
2018-12-05 14:01:00,8.9591
2018-12-05 14:00:00,8.9577
2018-12-05 13:59:00,8.958
2018-12-05 13:58:00,8.9587
2018-12-05 13:57:00,8.957
2018-12-05 13:56:00,8.9556
2018-12-05 13:55:00,8.9538
2018-12-05 13:54:00,8.9548
2018-12-05 13:53:00,8.955
2018-12-05 13:52:00,8.9567
2018-12-05 13:51:00,8.9566
2018-12-05 13:50:00,8.9563
2018-12-05 13:49:00,8.9558
2018-12-05 13:48:00,8.955
2018-12-05 13:47:00,8.9524
2018-12-05 13:46:00,8.9522
2018-12-05 13:45:00,8.9509
2018-12-05 13:44:00,8.9503
2018-12-05 13:43:00,8.9512
2018-12-05 13:42:00,8.9482
2018-12-05 13:41:00,8.9473
2018-12-05 13:40:00,8.9492
2018-12-05 13:39:00,8.9521
2018-12-05 13:38:00,8.9517
2018-12-05 13:37:00,8.9499
2018-12-05 13:36:00,8.9494
2018-12-05 13:35:00,8.9492
2018-12-05 13:34:00,8.949
2018-12-05 13:33:00,8.9507
2018-12-05 13:32:00,8.9485
2018-12-05 13:31:00,8.9513
2018-12-05 13:30:00,8.95
2018-12-05 13:29:00,8.9514
2018-12-05 13:28:00,8.9537
2018-12-05 13:27:00,8.9554
2018-12-05 13:26:00,8.9567
2018-12-05 13:25:00,8.9511
2018-12-05 13:24:00,8.9523
2018-12-05 13:23:00,8.958
2018-12-05 13:22:00,8.9586
2018-12-05 13:21:00,8.9575
2018-12-05 13:20:00,8.9576
2018-12-05 13:19:00,8.9579
2018-12-05 13:18:00,8.9589
2018-12-05 13:17:00,8.9595
2018-12-05 13:16:00,8.9594
2018-12-05 13:15:00,8.9613
2018-12-05 13:14:00,8.961
2018-12-05 13:13:00,8.9628
2018-12-05 13:12:00,8.9612
2018-12-05 13:11:00,8.9579
2018-12-05 13:10:00,8.9623
2018-12-05 13:09:00,8.9619
2018-12-05 13:08:00,8.9637
2018-12-05 13:07:00,8.9664
